[10:03:08] [ info] [             main] hello MA start
[10:03:10] [debug] [    make_tree_DFS] max_depth (3) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.28, gain 0.00049, curr_depth 3, samples 3 ->(2,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.28, gain 0.00037, curr_depth 4, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.07, gain 0.00068, curr_depth 2, samples 14 ->(7,7)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.36, gain 0.00054, curr_depth 3, samples 7 ->(3,4)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.32, gain 0.00018, curr_depth 4, samples 3 ->(1,2)
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.35, gain 0.00012, curr_depth 5, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.40, gain 0.00035, curr_depth 4, samples 4 ->(2,2)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.38, gain 0.00022, curr_depth 5, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.43, gain 0.00012, curr_depth 5, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00014, curr_depth 3, samples 7 ->(6,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.44, gain 0.00014, curr_depth 4, samples 6 ->(1,5)
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.51, gain 0.00011, curr_depth 5, samples 5 ->(4,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.53, gain 0.00071, curr_depth 1, samples 48 ->(31,17)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.16, gain 0.00005, curr_depth 2, samples 31 ->(25,6)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.42, gain 0.00006, curr_depth 3, samples 25 ->(8,17)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.14, gain 0.00011, curr_depth 4, samples 8 ->(6,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.14, gain 0.00001, curr_depth 5, samples 6 ->(4,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00012, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.18, gain 0.00004, curr_depth 4, samples 17 ->(7,10)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.26, gain 0.00002, curr_depth 5, samples 7 ->(4,3)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.63, gain 0.00005, curr_depth 5, samples 10 ->(9,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (9)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.62, gain 0.00006, curr_depth 3, samples 6 ->(3,3)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.56, gain 0.00001, curr_depth 4, samples 3 ->(1,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.60, gain 0.00000, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.63, gain 0.00007, curr_depth 4, samples 3 ->(2,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00007, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 4, val 1.48, gain 0.00077, curr_depth 2, samples 17 ->(10,7)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00025, curr_depth 3, samples 10 ->(3,7)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.62, gain 0.00002, curr_depth 4, samples 3 ->(1,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.62, gain 0.00000, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.45, gain 0.00025, curr_depth 4, samples 7 ->(6,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 4, val 1.46, gain 0.00026, curr_depth 5, samples 6 ->(5,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (5)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.20, gain 0.00057, curr_depth 3, samples 7 ->(6,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.52, gain 0.00056, curr_depth 4, samples 6 ->(2,4)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.67, gain 0.00028, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.47, gain 0.00027, curr_depth 5, samples 4 ->(3,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [            train] [1mTree 45[0m: receives pb 0.10 and will train on 66 instances
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.35, gain 0.00198, curr_depth 0, samples 66 ->(18,48)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.08, gain 0.00103, curr_depth 1, samples 18 ->(3,15)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00058, curr_depth 2, samples 3 ->(1,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (3) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.17, gain 0.00045, curr_depth 3, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.09, gain 0.00051, curr_depth 2, samples 15 ->(13,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 4, val 0.18, gain 0.00053, curr_depth 3, samples 13 ->(1,12)
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.38, gain 0.00056, curr_depth 4, samples 12 ->(6,6)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.35, gain 0.00046, curr_depth 5, samples 6 ->(2,4)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.15, gain 0.00015, curr_depth 5, samples 6 ->(1,5)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (5)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.46, gain 0.00004, curr_depth 3, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.43, gain 0.00168, curr_depth 1, samples 48 ->(43,5)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.14, gain 0.00085, curr_depth 2, samples 43 ->(21,22)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.29, gain 0.00029, curr_depth 3, samples 21 ->(11,10)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.50, gain 0.00045, curr_depth 4, samples 11 ->(7,4)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.44, gain 0.00055, curr_depth 5, samples 7 ->(1,6)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (6)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00005, curr_depth 5, samples 4 ->(2,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.52, gain 0.00009, curr_depth 4, samples 10 ->(3,7)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00007, curr_depth 5, samples 3 ->(1,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.36, gain 0.00003, curr_depth 5, samples 7 ->(1,6)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (6)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.17, gain 0.00152, curr_depth 3, samples 22 ->(2,20)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.52, gain 0.00114, curr_depth 4, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.36, gain 0.00050, curr_depth 4, samples 20 ->(10,10)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.43, gain 0.00071, curr_depth 5, samples 10 ->(6,4)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (6)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.30, gain 0.00015, curr_depth 5, samples 10 ->(3,7)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (7)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.68, gain 0.00133, curr_depth 2, samples 5 ->(4,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 4, val 1.42, gain 0.00138, curr_depth 3, samples 4 ->(2,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00099, curr_depth 4, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.63, gain 0.00034, curr_depth 4, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (3) or min_samples (1)-> leaf
[10:03:11] [debug] [            train] [1mTree 46[0m: receives pb 0.10 and will train on 66 instances
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.14, gain 0.00670, curr_depth 0, samples 66 ->(33,33)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.04, gain 0.00135, curr_depth 1, samples 33 ->(7,26)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.08, gain 0.00139, curr_depth 2, samples 7 ->(6,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.01, gain 0.00137, curr_depth 3, samples 6 ->(3,3)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00084, curr_depth 4, samples 3 ->(2,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.14, gain 0.00054, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.06, gain 0.00049, curr_depth 4, samples 3 ->(1,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.23, gain 0.00037, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (3) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.17, gain 0.00040, curr_depth 2, samples 26 ->(16,10)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.12, gain 0.00012, curr_depth 3, samples 16 ->(14,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.08, gain 0.00015, curr_depth 4, samples 14 ->(2,12)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00005, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.38, gain 0.00018, curr_depth 5, samples 12 ->(3,9)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (9)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00011, curr_depth 4, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.53, gain 0.00039, curr_depth 3, samples 10 ->(6,4)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.37, gain 0.00035, curr_depth 4, samples 6 ->(1,5)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.24, gain 0.00034, curr_depth 5, samples 5 ->(2,3)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.56, gain 0.00007, curr_depth 4, samples 4 ->(3,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00002, curr_depth 5, samples 3 ->(1,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.16, gain 0.00686, curr_depth 1, samples 33 ->(16,17)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00218, curr_depth 2, samples 16 ->(6,10)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.28, gain 0.00038, curr_depth 3, samples 6 ->(4,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 4, val 0.71, gain 0.00005, curr_depth 4, samples 4 ->(1,3)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 4, val 0.88, gain 0.00001, curr_depth 5, samples 3 ->(2,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.50, gain 0.00036, curr_depth 4, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.25, gain 0.00219, curr_depth 3, samples 10 ->(8,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.20, gain 0.00122, curr_depth 4, samples 8 ->(6,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.14, gain 0.00126, curr_depth 5, samples 6 ->(3,3)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
